Mods count: 496
 
jar name                                                                           | mod id (isMCreator)                                               | mixin configs
radiantgear-fabric-2.1.6+1.20.1.jar                                                | radiantgear                                                       | 
RailOptimization-1.20(.1)-1.0.jar                                                  | railoptimization                                                  | railoptimization-1_20_1.mixins.json
reacharound+1.20-1.3.1.jar                                                         | reacharound                                                       | reacharound.mixins.json
recipeessentials-fabric-1.20.1-3.6.jar                                             | recipeessentials                                                  | recipeessentials.mixins.json
redirected-fabric-1.0.0-1.20.1.jar                                                 | redirected                                                        | mixins.redirected_forge_1.20.1.json, mixins.redirected_fabric_1.20.1.json, mixins.redirected_fabric_1.21.1.json, mixins.redirected_neoforge_1.21.1.json
reeses_sodium_options-1.7.2+mc1.20.1-build.101.jar                                 | reeses-sodium-options                                             | reeses-sodium-options.mixins.json
remove-terralith-intro-message-1.0.jar                                             | mr_remove_terralithintromessage                                   | 
resourcefulconfig-fabric-1.20.1-2.1.2.jar                                          | resourcefulconfig                                                 | 
resourcefullib-fabric-1.20.1-2.1.29.jar                                            | resourcefullib                                                    | resourcefullib.mixins.json
    /META-INF/jars/yabn-1.0.3.jar                                                  | com_teamresourceful_yabn                                          | 
    /META-INF/jars/bytecodecs-1.0.2.jar                                            | com_teamresourceful_bytecodecs                                    | 
ResourcePackOverrides-v8.0.3-1.20.1-Fabric.jar                                     | resourcepackoverrides                                             | resourcepackoverrides.fabric.mixins.json, resourcepackoverrides.common.mixins.json
Ribbits-1.20.1-Fabric-3.0.2.jar                                                    | ribbits                                                           | ribbits_fabric.mixins.json, ribbits.mixins.json
    /META-INF/jars/reflections-0.10.2.jar                                          | org_reflections_reflections                                       | 
right-click-harvest-3.2.3+1.19.x-1.20.1-fabric.jar                                 | rightclickharvest                                                 | 
rocks-1.7.1.jar                                                                    | rocks                                                             | rocks.mixins.json
    /META-INF/jars/midnightlib-1.4.1-fabric.jar                                    | midnightlib                                                       | midnightlib.mixins.json
rogues-1.2.0+1.20.1.jar                                                            | rogues                                                            | rogues.mixins.json
    /META-INF/jars/TinyConfig-2.3.2.jar                                            | com_github_zsoltmolnarrr_tinyconfig                               | 
    /META-INF/jars/structure-pool-api-1.0+1.20.1.jar                               | structure_pool_api                                                | structure_pool.mixins.json
RoughlyEnoughItems-12.1.785-fabric.jar                                             | roughlyenoughitems                                                | rei.mixins.json
    /META-INF/jars/error-notifier-fabric-1.0.9.jar                                 | error_notifier                                                    | 
RoughlyEnoughProfessions-fabric-1.20.1-2.0.2.jar                                   | roughlyenoughprofessions                                          | 
runes-0.9.13+1.20.1.jar                                                            | runes                                                             | runes.mixins.json
sawmill-1.20-1.4.3-fabric.jar                                                      | sawmill                                                           | sawmill.mixins.json, sawmill-common.mixins.json
scaffoldingdropsnearby-1.20.1-3.3.jar                                              | scaffoldingdropsnearby                                            | scaffoldingdropsnearby_fabric.mixins.json, scaffoldingdropsnearby_forge.mixins.json
Scout-2.0.4+1.20.1.jar                                                             | scout                                                             | scout.mixins.json
    /META-INF/jars/lib39-core-1.5.0-experimental6.1+1.20.1.jar                     | lib39-core                                                        | lib39-core.mixins.json
    /META-INF/jars/lib39-dessicant-1.5.0-experimental6.1+1.20.1.jar                | lib39-dessicant                                                   | lib39-dessicant.mixins.json
scroll-for-worldedit-1.1.4.jar                                                     | scroll-for-worldedit                                              | scroll-for-worldedit.mixins.json
Searchables-fabric-1.20.1-1.0.3.jar                                                | searchables                                                       | searchables.fabric.mixins.json, searchables.mixins.json
seriousplayeranimations-1.1.1.jar                                                  | seriousplayeranimations                                           | seriousplayeranimations.mixins.json
ServerBrowser-1.20.1-FABRIC-1.2.0.jar                                              | serverbrowser                                                     | serverbrowser.mixins.json
servercore-fabric-1.5.2+1.20.1.jar                                                 | servercore                                                        | servercore.fabric.mixins.json, servercore.common.mixins.json
    /META-INF/jars/dazzleconf-core-1.3.0-M2.jar                                    | space_arim_dazzleconf_dazzleconf-core                             | 
    /META-INF/jars/dazzleconf-ext-snakeyaml-1.3.0-M2.jar                           | space_arim_dazzleconf_dazzleconf-ext-snakeyaml                    | 
    /META-INF/jars/fabric-permissions-api-0.3.1.jar                                | fabric-permissions-api-v0                                         | 
    /META-INF/jars/placeholder-api-2.1.3+1.20.1.jar                                | placeholder-api                                                   | 
    /META-INF/jars/snakeyaml-2.2.jar                                               | org_yaml_snakeyaml                                                | 
serversleep-datapack.jar                                                           | serversleep_mr                                                    | 
shulkerboxtooltip-fabric-4.0.4+1.20.1.jar                                          | shulkerboxtooltip                                                 | shulkerboxtooltip-fabric.mixins.json, shulkerboxtooltip-common.mixins.json
    /META-INF/jars/cloth-config-fabric-11.0.99.jar                                 | cloth-config                                                      | 
        /META-INF/jars/basic-math-0.6.1.jar                                        | cloth-basic-math                                                  | 
shulkerdropstwo-1.20.1-3.4.jar                                                     | shulkerdropstwo                                                   | shulkerdropstwo_fabric.mixins.json, shulkerdropstwo_forge.mixins.json
SimpleDiscordRichPresence-fabric-4.0.3-build.40+mc1.20.1.jar                       | sdrp                                                              | sdrp.mixins.json, sdrp-common.mixins.json
    /META-INF/jars/DiscordIPC-a8d6631cc9.jar                                       | com_github_jagrosh_discordipc                                     | 
    /META-INF/jars/json-20210307.jar                                               | org_json_json                                                     | 
    /META-INF/jars/junixsocket-common-2.6.2.jar                                    | com_kohlschutter_junixsocket_junixsocket-common                   | 
    /META-INF/jars/junixsocket-native-common-2.6.2.jar                             | com_kohlschutter_junixsocket_junixsocket-native-common            | 
simplyswords-fabric-1.56.0-1.20.1.jar                                              | simplyswords                                                      | simplyswords.mixins.json, simplyswords-common.mixins.json
    /META-INF/jars/spruceui-5.0.0+1.20.jar                                         | spruceui                                                          | spruceui.mixins.json
sittingplus-fabric-1.0.0.jar                                                       | sittingplus                                                       | sittingplus.mixins.json
skinlayers3d-fabric-1.7.2-mc1.20.1.jar                                             | skinlayers3d                                                      | skinlayers3d.refmap.mixins.json, skinlayers3d.mixins.json
smallernetherportals-1.20.1-3.8.jar                                                | smallernetherportals                                              | smallernetherportals_fabric.mixins.json, smallernetherportals_forge.mixins.json
SmartBrainLib-fabric-1.20.1-1.14.jar                                               | smartbrainlib                                                     | smartbrainlib.mixins.json
smarterfarmers-1.20-2.1.0-fabric.jar                                               | smarterfarmers                                                    | smarterfarmers-common.mixins.json, smarterfarmers.mixins.json
SmoothBoot-FABRIC+1.20-1.0.0.jar                                                   | smoothboot                                                        | smoothboot.mixins.json
smoothchunk-fabric-1.20.1-3.8.jar                                                  | smoothchunk                                                       | smoothchunk.mixins.json
smoothscroll-2.2.3.1+1.20.1.jar                                                    | smoothscroll                                                      | smoothscroll.mixins.json
smoothswapping-0.9.3.2-1.20.1-fabric.jar                                           | smoothswapping                                                    | smoothswapping-common.mixins.json
SnowUnderTrees-2.5.4+1.20.1.jar                                                    | snowundertrees                                                    | snowundertrees.mixins.json
    /META-INF/jars/yet-another-config-lib-3.5.0+1.20.1-fabric.jar                  | yet_another_config_lib_v3                                         | yacl.mixins.json, yacl-fabric.mixins.json
        /META-INF/jars/common-image-3.10.0.jar                                     | com_twelvemonkeys_common_common-image                             | 
        /META-INF/jars/common-io-3.10.0.jar                                        | com_twelvemonkeys_common_common-io                                | 
        /META-INF/jars/common-lang-3.10.0.jar                                      | com_twelvemonkeys_common_common-lang                              | 
        /META-INF/jars/gson-0.2.1.jar                                              | org_quiltmc_parsers_gson                                          | 
        /META-INF/jars/imageio-core-3.10.0.jar                                     | com_twelvemonkeys_imageio_imageio-core                            | 
        /META-INF/jars/imageio-metadata-3.10.0.jar                                 | com_twelvemonkeys_imageio_imageio-metadata                        | 
        /META-INF/jars/imageio-webp-3.10.0.jar                                     | com_twelvemonkeys_imageio_imageio-webp                            | 
        /META-INF/jars/json-0.2.1.jar                                              | org_quiltmc_parsers_json                                          | 
snowyspirit-1.20-3.0.10-fabric.jar                                                 | snowyspirit                                                       | snowyspirit.mixins.json, snowyspirit-common.mixins.json
snuffles-1.0.0+1.20.jar                                                            | snuffles                                                          | snuffles.mixins.json
sodium-device-check-3.0.0.jar                                                      | lsdc                                                              | lsdc.mixins.json
sodium-extra-0.5.4+mc1.20.1-build.115.jar                                          | sodium-extra                                                      | sodium-extra.mixins.json
    /META-INF/jars/CaffeineConfig-1.3.0+1.17.jar                                   | caffeineconfig                                                    | 
    /META-INF/jars/crowdin-translate-1.4+1.19.3.jar                                | crowdin-translate                                                 | mixins.crowdintranslate.json
sodium-fabric-0.5.11+mc1.20.1.jar                                                  | sodium                                                            | sodium.mixins.json
    /META-INF/jars/fabric-api-base-0.4.31+1802ada577.jar                           | fabric-api-base                                                   | 
    /META-INF/jars/fabric-block-view-api-v2-1.0.1+1802ada577.jar                   | fabric-block-view-api-v2                                          | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json
    /META-INF/jars/fabric-rendering-data-attachment-v1-0.3.37+92a0d36777.jar       | fabric-rendering-data-attachment-v1                               | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json
    /META-INF/jars/fabric-rendering-fluids-v1-3.0.28+1802ada577.jar                | fabric-rendering-fluids-v1                                        | fabric-rendering-fluids-v1.mixins.json
    /META-INF/jars/fabric-resource-loader-v0-0.11.10+1802ada577.jar                | fabric-resource-loader-v0                                         | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
sodium-shadowy-path-blocks-3.4.1.jar                                               | sspb                                                              | sspb.mixins.json
sodiumextras-fabric-1.0.6-1.20.1.jar                                               | sodiumextras                                                      | mixins.sodiumextras.json
    /META-INF/jars/forgeconfigapiport-fabric-8.0.0.jar                             | forgeconfigapiport                                                | forgeconfigapiport.common.mixins.json
sodiumoptionsapi-fabric-1.0.8-1.20.1.jar                                           | sodiumoptionsapi                                                  | mixins.sodiumoptionsapi.json
softerhaybales-1.20.1-3.3.jar                                                      | softerhaybales                                                    | softerhaybales_fabric.mixins.json, softerhaybales_forge.mixins.json
soul-fire-d-fabric-1.20.1-4.0.6.jar                                                | soul_fire_d                                                       | soul_fire_d.fabric.mixins.json, soul_fire_d.mixins.json
sound_physics_perfected-1.12.0+1.20.1-fabric.jar                                   | sound_physics_perfected                                           | sound_physics_perfected.mixins.json
    /META-INF/jars/mixinconstraints-1.1.0.jar                                      | com_moulberry_mixinconstraints                                    | 
Sounds-2.2.1+1.20.1+fabric.jar                                                     | sounds                                                            | sounds.mixins.json
    /META-INF/jars/architectury-fabric-9.2.14.jar                                  | architectury                                                      | architectury.mixins.json, architectury-common.mixins.json
    /META-INF/jars/yet-another-config-lib-3.5.0+1.20.1-fabric.jar                  | yet_another_config_lib_v3                                         | yacl.mixins.json, yacl-fabric.mixins.json
        /META-INF/jars/common-image-3.10.0.jar                                     | com_twelvemonkeys_common_common-image                             | 
        /META-INF/jars/common-io-3.10.0.jar                                        | com_twelvemonkeys_common_common-io                                | 
        /META-INF/jars/common-lang-3.10.0.jar                                      | com_twelvemonkeys_common_common-lang                              | 
        /META-INF/jars/gson-0.2.1.jar                                              | org_quiltmc_parsers_gson                                          | 
        /META-INF/jars/imageio-core-3.10.0.jar                                     | com_twelvemonkeys_imageio_imageio-core                            | 
        /META-INF/jars/imageio-metadata-3.10.0.jar                                 | com_twelvemonkeys_imageio_imageio-metadata                        | 
        /META-INF/jars/imageio-webp-3.10.0.jar                                     | com_twelvemonkeys_imageio_imageio-webp                            | 
        /META-INF/jars/json-0.2.1.jar                                              | org_quiltmc_parsers_json                                          | 
spark-1.10.53-fabric.jar                                                           | spark                                                             | spark.mixins.json
    /META-INF/jars/fabric-permissions-api-0.1-SNAPSHOT.jar                         | fabric-permissions-api-v0                                         | 
sparsestructures-fabric-1.20.1-2.2.0.jar                                           | sparsestructures                                                  | sparsestructures.fabric.mixins.json, sparsestructures.mixins.json
spawn-1.0.3-fabric.jar                                                             | spawn                                                             | spawn.mixins.json
spawn-animations-compats-12.0.jar                                                  | mr_spawn_animationscompats                                        | 
spawnanimations-v1.9.4-mc1.17x-1.20x-mod.jar                                       | spawnanimations                                                   | 
spawnermod-1.20.1-1.2.4+Fabric.jar                                                 | spawnermod                                                        | spawnermod.mixins.json
spell_engine-0.15.12+1.20.1.jar                                                    | spell_engine                                                      | spell_engine.mixins.json
    /META-INF/jars/TinyConfig-2.3.2.jar                                            | com_github_zsoltmolnarrr_tinyconfig                               | 
spell_power-0.12.0+1.20.1.jar                                                      | spell_power                                                       | spell_power.mixins.json
    /META-INF/jars/TinyConfig-2.3.2.jar                                            | com_github_zsoltmolnarrr_tinyconfig                               | 
spyglass-improvements-1.5.1+mc1.20+fabric.jar                                      | spyglass-improvements                                             | spyglass-improvements.mixins.json
starlight-1.1.2+fabric.dbc156f.jar                                                 | starlight                                                         | starlight.mixins.json
status-effect-bars-1.0.3.jar                                                       | status-effect-bars                                                | status-effect-bars.mixins.json
Stellar View-1.20.1-0.5.2-Fabric.jar                                               | stellarview                                                       | stellarview.mixins.json
Stoneworks-v8.0.0-1.20.1-Fabric.jar                                                | stoneworks                                                        | 
strawdummy-1.9.0.jar                                                               | strawdummy                                                        | strawdummy.mixins.json
Structory_1.20.x_v1.3.5.jar                                                        | structory                                                         | 
Structory_Towers_1.20.x_v1.0.7.jar                                                 | structory_towers                                                  | 
structure_layout_optimizer-fabric-1.0.2.jar                                        | structure_layout_optimizer                                        | structure_layout_optimizer.mixins.json
structureessentials-fabric-1.20.1-3.4.jar                                          | structureessentials                                               | structureessentials.mixins.json
SubtleEffects-fabric-1.20.1-1.9.4-hotfix.1.jar                                     | subtle_effects                                                    | subtle_effects.mixins.json, subtle_effects.fabric.mixins.json
sunken-spires-1.0.jar                                                              | mr_sunken_spires                                                  | 
supermartijn642configlib-1.1.8a-fabric-mc1.20.jar                                  | supermartijn642configlib                                          | supermartijn642configlib.mixins.json
supermartijn642corelib-1.1.17-fabric-mc1.20.1.jar                                  | supermartijn642corelib                                            | supermartijn642corelib.mixins.refmap.json, supermartijn642corelib.mixins.json
surveyor-0.6.26+1.20.jar                                                           | surveyor                                                          | surveyor.mixins.json
    /META-INF/jars/kaleido-config-0.3.1+1.3.2.jar                                  | folk_sisby_kaleido-config                                         | 
sushi_bar-0.2.2+1.20.jar                                                           | sushi_bar                                                         | sushi_bar.mixins.json
    /META-INF/jars/mixinconstraints-1.0.1.jar                                      | com_moulberry_mixinconstraints                                    | 
talkbubbles-1.0.8.jar                                                              | talkbubbles                                                       | talkbubbles.mixins.json
tcdcommons-3.12.3+fabric-1.20.1.jar                                                | tcdcommons                                                        | tcdcommons.client.mixin.events.json, tcdcommons.client.mixin.hooks.json, tcdcommons.mixin.events.json, tcdcommons.mixin.hooks.json, tcdcommons.mixin.security.json
TerraBlender-fabric-1.20.1-3.0.1.7.jar                                             | terrablender                                                      | terrablender_fabric.mixins.json, terrablender.mixins.json
    /META-INF/jars/core-3.6.7.jar                                                  | com_electronwill_night-config_core                                | 
    /META-INF/jars/toml-3.6.7.jar                                                  | com_electronwill_night-config_toml                                | 
Terralith_1.20.x_v2.5.4.jar                                                        | terralith                                                         | 
the_bumblezone-7.5.5+1.20.1-fabric.jar                                             | the_bumblezone                                                    | the_bumblezone-fabric.mixins.json, the_bumblezone-common.mixins.json, the_bumblezone-fabric-base.mixins.json
    /META-INF/jars/NoIndium-1.1.0+1.20.jar                                         | noindium                                                          | noindium.mixins.json
    /META-INF/jars/athena-fabric-1.20.1-3.1.1.jar                                  | athena                                                            | athena.mixins.json
    /META-INF/jars/cardinal-components-base-5.2.0.jar                              | cardinal-components-base                                          | 
    /META-INF/jars/cardinal-components-entity-5.2.0.jar                            | cardinal-components-entity                                        | mixins.cardinal_components_entity.json
The_Graveyard_3.1_(FABRIC)_for_1.20.1.jar                                          | graveyard                                                         | graveyard-fabric.mixins.json, graveyard-common.mixins.json
thermoo-2.3.3.jar                                                                  | thermoo                                                           | thermoo.mixins.json, thermoo.client.mixins.json
    /META-INF/jars/cardinal-components-base-5.2.2.jar                              | cardinal-components-base                                          | 
    /META-INF/jars/cardinal-components-entity-5.2.2.jar                            | cardinal-components-entity                                        | mixins.cardinal_components_entity.json
thermoo-patches-1.0.3.jar                                                          | thermoo-patches                                                   | thermoo-patches.client.mixins.json, thermoo-patches.mixins.json
tia-1.20-1.1-fabric.jar                                                            | tia                                                               | tia.mixins.json
tidal-towns-1.3.4.jar                                                              | mr_tidal_towns                                                    | 
Tips-Fabric-1.20.1-12.1.8.jar                                                      | tipsmod                                                           | tipsmod.fabric.mixins.json
ToadLib-1.20-1.20.1-1.3.7.1.jar                                                    | toadlib                                                           | toadlib.mixins.json
toggleableitemframes-5.1.0-1.20.1.jar                                              | toggleableitemframes                                              | toggleableitemframes.mixins.json
toms_storage_fabric-1.20-1.6.8.jar                                                 | toms_storage                                                      | 
    /META-INF/jars/cloth-config-fabric-11.1.118.jar                                | cloth-config                                                      | 
        /META-INF/jars/basic-math-0.6.1.jar                                        | cloth-basic-math                                                  | 
toms_trading_network-fabric-1.20-0.3.0.jar                                         | toms_trading_network                                              | 
ToolStats-Fabric-1.20.1-16.0.9.jar                                                 | toolstats                                                         | 
tooltipfix-1.1.1-1.20.jar                                                          | tooltipfix                                                        | tooltipfix.mixins.json
torchesntrinkets-0.2.1-1.20.1-4.jar                                                | torchesntrinkets                                                  | torchesntrinkets.mixins.json
TradingPost-v8.0.2-1.20.1-Fabric.jar                                               | tradingpost                                                       | tradingpost.common.mixins.json
transparent-fabric-8.0.1+1.20.1.jar                                                | transparent                                                       | transparent.fabric.mixins.json, transparent.mixins.json
travelersbackpack-fabric-1.20.1-9.1.43.jar                                         | travelersbackpack                                                 | travelersbackpack.mixins.json
    /META-INF/jars/reach-entity-attributes-2.4.0.jar                               | reach-entity-attributes                                           | mixins.reach-entity-attributes.json
trimmable-tools-mc1.20-v1.0.6.jar                                                  | trimmable_tools                                                   | 
trinkets-3.7.2.jar                                                                 | trinkets                                                          | trinkets.mixins.json
    /META-INF/jars/cardinal-components-base-5.2.0.jar                              | cardinal-components-base                                          | 
    /META-INF/jars/cardinal-components-entity-5.2.0.jar                            | cardinal-components-entity                                        | mixins.cardinal_components_entity.json
Tumbleweed-fabric-1.20.1-0.5.5.jar                                                 | tumbleweed                                                        | tumbleweed.mixins.json
twigs-3.1.0-fabric.jar                                                             | twigs                                                             | twigs.mixins.json
txnilib-fabric-1.0.22-1.20.1.jar                                                   | txnilib                                                           | mixins.txnilib.json
    /META-INF/jars/forgeconfigapiport-fabric-8.0.0.jar                             | forgeconfigapiport                                                | forgeconfigapiport.common.mixins.json
underwaterenchanting-1.20.1-2.9.jar                                                | underwaterenchanting                                              | underwaterenchanting_fabric.mixins.json, underwaterenchanting_forge.mixins.json
universal_ores-1.5.2.jar                                                           | universal_ores                                                    | universal_ores.mixins.json
UniversalBoneMeal-v8.0.1-1.20.1-Fabric.jar                                         | universalbonemeal                                                 | 
uranus-2.2.2-1.20.1-fabric.jar                                                     | uranus                                                            | uranus.mixins.json
    /META-INF/jars/architectury-fabric-9.2.14.jar                                  | architectury                                                      | architectury.mixins.json, architectury-common.mixins.json
    /META-INF/jars/sponsor_core-1.0.0-fabric.jar                                   | sponsor_core                                                      | sponsor_core.mixins.json
vanilla-refresh-1.4.19h.jar                                                        | mr_vanilla_refresh                                                | 
VanillaTweaks-fabric-1.20.1-1.5.71.jar                                             | vanillatweaks                                                     | vanillatweaks.fabric.mixins.json, vanillatweaks.mixins.json
variantcraftingtables-6.4.jar                                                      | variantcraftingtables                                             | variantcraftingtables.mixins.json
variantsandventures-fabric-mc1.20.1-1.0.6.jar                                      | variantsandventures                                               | variantsandventures-common.mixins.json, variantsandventures-fabric.mixins.json
vcinteraction-fabric-1.20.1-1.0.6.jar                                              | vcinteraction                                                     | 
    /META-INF/jars/fabric-api-base-0.4.30+7abfd51577.jar                           | fabric-api-base                                                   | 
    /META-INF/jars/fabric-content-registries-v0-4.0.10+57aed33f77.jar              | fabric-content-registries-v0                                      | fabric-content-registries-v0.mixins.json
    /META-INF/jars/fabric-lifecycle-events-v1-2.2.21+b3afc78b77.jar                | fabric-lifecycle-events-v1                                        | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json
    /META-INF/jars/fabric-registry-sync-v0-2.3.2+4df89eb277.jar                    | fabric-registry-sync-v0                                           | fabric-registry-sync-v0.mixins.json, fabric-registry-sync-v0.client.mixins.json
    /META-INF/jars/fabric-resource-loader-v0-0.11.9+132c48c177.jar                 | fabric-resource-loader-v0                                         | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
    /META-INF/jars/polymer-reg-sync-manipulator-0.5.0+1.20.jar                     | polymer-registry-sync-manipulator                                 | polymer-rsm.mixins.json
vectorientation-1.1-1.20.jar                                                       | vectorientation                                                   | vectorientation.mixins.json
veinmining-fabric-1.5.0+1.20.1.jar                                                 | veinmining                                                        | veinmining.mixins.json, veinmining.fabric.mixins.json
    /META-INF/jars/spectrelib-fabric-0.13.15+1.20.1.jar                            | spectrelib                                                        | spectrelib.mixins.json
        /META-INF/jars/core-3.6.5.jar                                              | com_electronwill_night-config_core                                | 
        /META-INF/jars/toml-3.6.5.jar                                              | com_electronwill_night-config_toml                                | 
villagernames-1.20.1-8.1.jar                                                       | villagernames                                                     | villagernames_fabric.mixins.json, villagernames_forge.mixins.json
VillagersPlus_3.1_(FABRIC)_for_1.20.1.jar                                          | villagersplus                                                     | villagersplus-fabric.mixins.json, villagersplus-common.mixins.json
villagesandpillages-fabric-mc1.20.1-1.0.2.jar                                      | villagesandpillages                                               | villagesandpillages-common.mixins.json
visuality-0.7.1+1.20.jar                                                           | visuality                                                         | visuality.mixins.json
VisualWorkbench-v8.0.0-1.20.1-Fabric.jar                                           | visualworkbench                                                   | visualworkbench.fabric.mixins.json, visualworkbench.common.mixins.json
voicechat-fabric-1.20.1-2.5.26.jar                                                 | voicechat                                                         | voicechat.mixins.json
    /META-INF/jars/fabric-api-base-0.4.29+b04edc7a82.jar                           | fabric-api-base                                                   | 
    /META-INF/jars/fabric-command-api-v2-2.2.11+b3afc78b82.jar                     | fabric-command-api-v2                                             | fabric-command-api-v2.mixins.json, fabric-command-api-v2.client.mixins.json
    /META-INF/jars/fabric-key-binding-api-v1-1.0.36+fb8d95da82.jar                 | fabric-key-binding-api-v1                                         | fabric-key-binding-api-v1.mixins.json
    /META-INF/jars/fabric-lifecycle-events-v1-2.2.20+b3afc78b82.jar                | fabric-lifecycle-events-v1                                        | fabric-lifecycle-events-v1.client.mixins.json, fabric-lifecycle-events-v1.mixins.json
    /META-INF/jars/fabric-networking-api-v1-1.3.8+b3afc78b82.jar                   | fabric-networking-api-v1                                          | fabric-networking-api-v1.mixins.json, fabric-networking-api-v1.client.mixins.json
    /META-INF/jars/fabric-resource-loader-v0-0.11.7+f7923f6d82.jar                 | fabric-resource-loader-v0                                         | fabric-resource-loader-v0.mixins.json, fabric-resource-loader-v0.client.mixins.json
voidtotem-fabric-1.20-3.0.1.jar                                                    | voidtotem                                                         | voidtotem.mixins.json
    /META-INF/jars/cardinal-components-base-5.2.1.jar                              | cardinal-components-base                                          | 
    /META-INF/jars/cardinal-components-entity-5.2.1.jar                            | cardinal-components-entity                                        | mixins.cardinal_components_entity.json
voidz-1.0.11.jar                                                                   | voidz                                                             | voidz.mixins.json
wakes-0.4.0+1.20.1.jar                                                             | wakes                                                             | wakes.mixins.json
    /META-INF/jars/DelaunayTriangulator-1.0.0.jar                                  | com_github_jdiemke_delaunay-triangulator_delaunaytriangulator     | 
    /META-INF/jars/midnightlib-1.4.1-fabric.jar                                    | midnightlib                                                       | midnightlib.mixins.json
    /META-INF/jars/satin-1.14.0.jar                                                | satin                                                             | mixins.satin.client.json
walljump-1.20.1-1.3.5-fabric.jar                                                   | walljump                                                          | walljump.mixins.json
    /META-INF/jars/configlibtxf-4.2.8-fabric.jar                                   | configlibtxf                                                      | 
    /META-INF/jars/keybindfixtxf-1.1.1.jar                                         | keybindfixtxf                                                     | keybindfixtxf.mixins.json
waveycapes-fabric-1.5.2-mc1.20.1.jar                                               | waveycapes                                                        | waveycapes.mixins.json, waveycapes.refmap.mixins.json
WilderWild-3.0.7-mc1.20.1.jar                                                      | wilderwild                                                        | wilderwild.mixins.json, mixins.wilderwild.refmap.json
    /META-INF/jars/frozenlib-1.9.3-mc1.20.1.jar                                    | frozenlib                                                         | mixin/frozenlib.recipe.mixins.json, mixin/frozenlib.image_transfer.mixins.json, mixin/frozenlib.item.mixins.json, mixins.frozenlib.refmap.json, mixin/frozenlib.worldgen.heightmap.mixins.json, mixin/frozenlib.gravity.mixins.json, mixin/frozenlib.advancement.mixins.json, mixin/frozenlib.clothconfig.mixins.json, mixin/frozenlib_quiltmc_registry.mixins.json, mixin/frozenlib.tag.mixins.json, mixin/frozenlib.mobcategory.mixins.json, mixin/frozenlib.menu.mixins.json, mixin/frozenlib.modmenu.mixins.json, mixin/frozenlib.worldgen.vein.mixins.json, mixin/frozenlib.weather.mixins.json, mixin/frozenlib.block.mixins.json, mixin/frozenlib.feature_flag.mixins.json, mixin/frozenlib.worldgen.biome.mixins.json, mixin/frozenlib.storage.mixins.json, mixin/frozenlib_quiltmc_datafixerupper.mixins.json, mixin/frozenlib.event.mixins.json, mixin/frozenlib.sound.mixins.json, mixin/frozenlib.worldgen.surface.mixins.json, mixin/frozenlib.screenshake.mixins.json, mixin/frozenlib.spotting_icons.mixins.json, mixin/frozenlib.wind.mixins.json, mixin/frozenlib.worldgen.structure.mixins.json, mixin/frozenlib.core.mixins.json, mixin/frozenlib_quiltmc_resource_loader.mixins.json, mixin/frozenlib.cape.mixins.json, mixin/frozenlib.entity.mixins.json
    /META-INF/jars/reach-entity-attributes-2.4.0.jar                               | reach-entity-attributes                                           | mixins.reach-entity-attributes.json
winterly-0.9.3+1.20.jar                                                            | winterly                                                          | winterly.mixins.json
    /META-INF/jars/cardinal-components-world-5.2.1.jar                             | cardinal-components-world                                         | mixins.cardinal_components_world.json
withering-heights-alpha-1.jar                                                      | mr_withering_heights                                              | 
wizards-1.4.1+1.20.1.jar                                                           | wizards                                                           | wizards.mixins.json
    /META-INF/jars/TinyConfig-2.3.2.jar                                            | com_github_zsoltmolnarrr_tinyconfig                               | 
    /META-INF/jars/structure-pool-api-1.0+1.20.1.jar                               | structure_pool_api                                                | structure_pool.mixins.json
wolf_port-1.0.3-1.20.1.jar                                                         | wolf_port                                                         | wolf_port.mixins.json
woof-4.0.2+1.20.1.jar                                                              | woof                                                              | woof.mixins.json
worldplaytime-1.2.0-1.20.x-FABRIC.jar                                              | worldplaytime                                                     | worldplaytime.mixins.json
wraith-waystones-3.3.2+mc1.20.1.jar                                                | fwaystones                                                        | fwaystones.mixins.json
    /META-INF/jars/owo-sentinel-0.11.0+1.20.jar                                    | owo-sentinel                                                      | 
XaeroPlus-2.29.1+fabric-1.20.1-WM1.39.12-MM25.2.10.jar                             | xaeroplus                                                         | xaeroplus-fabric.mixins.json, xaeroplus.mixins.json
Xaeros_Minimap_25.2.10_Fabric_1.20.jar                                             | xaerominimap                                                      | xaerohud.mixins.json, xaerohud.fabric.mixins.json, xaerominimap.fabric.mixins.json, xaerominimap.mixins.json
XaerosWorldMap_1.39.12_Fabric_1.20.jar                                             | xaeroworldmap                                                     | xaeroworldmap.mixins.json, xaeroworldmap.fabric.mixins.json
XaeroZoomout-Fabric-1.20-1.1.0.jar                                                 | xaerozoomout                                                      | xaerozoomout.fabric.mixins.json, xaerozoomout.mixins.json
xp_storage-1.5.3+1.20.1.jar                                                        | xp_storage                                                        | xpstorage.mixins.json
    /META-INF/jars/cardinal-components-base-5.2.1.jar                              | cardinal-components-base                                          | 
